periodo;nivel_general_aperturas;indice_ipp
2015-12-01;ng_nivel_general;100
2016-01-01;ng_nivel_general;109,104946207146
2016-02-01;ng_nivel_general;114,574409264805
2016-03-01;ng_nivel_general;117,425532943898
2016-04-01;ng_nivel_general;119,514235208314
2016-05-01;ng_nivel_general;122,673873866834
2016-06-01;ng_nivel_general;127,067502442101
2016-07-01;ng_nivel_general;130,711928652797
2016-08-01;ng_nivel_general;131,0424288204
2016-09-01;ng_nivel_general;130,639330685935
2016-10-01;ng_nivel_general;131,735370313121
2016-11-01;ng_nivel_general;132,915990376402
2016-12-01;ng_nivel_general;134,01174030575
2017-01-01;ng_nivel_general;136,324186783161
2017-02-01;ng_nivel_general;137,903969804213
2017-03-01;ng_nivel_general;138,181159225636
2017-04-01;ng_nivel_general;138,336836366701
2017-05-01;ng_nivel_general;139,838051415637
2017-06-01;ng_nivel_general;142,40049184717
2017-07-01;ng_nivel_general;146,279484260138
2017-08-01;ng_nivel_general;149,169460055066
2017-09-01;ng_nivel_general;150,754700648123
2017-10-01;ng_nivel_general;153,152307165532
2017-11-01;ng_nivel_general;155,262341172239
2017-12-01;ng_nivel_general;158,005549222494
2018-01-01;ng_nivel_general;165,959176974255
2018-02-01;ng_nivel_general;175,23832096362
2018-03-01;ng_nivel_general;179,474091462022
2018-04-01;ng_nivel_general;183,149148821071
2018-05-01;ng_nivel_general;198,488640035665
2018-06-01;ng_nivel_general;210,633849542744
2018-07-01;ng_nivel_general;219,742996838691
2018-08-01;ng_nivel_general;230,60829562587
2018-09-01;ng_nivel_general;268,058089675323
2018-10-01;ng_nivel_general;275,051789628525
2018-11-01;ng_nivel_general;273,31885298587
2018-12-01;ng_nivel_general;277,374820504273
2019-01-01;ng_nivel_general;279,278665488316
2019-02-01;ng_nivel_general;288,326658471613
2019-03-01;ng_nivel_general;299,582560559987
2019-04-01;ng_nivel_general;312,744007352603
2019-05-01;ng_nivel_general;329,239793617441
2019-06-01;ng_nivel_general;335,519677955485
2019-07-01;ng_nivel_general;334,828302010128
2019-08-01;ng_nivel_general;372,675914776805
2019-09-01;ng_nivel_general;389,624563233342
2019-10-01;ng_nivel_general;402,818055641121
2019-11-01;ng_nivel_general;423,70048281577
2019-12-01;ng_nivel_general;438,121575022115
2020-01-01;ng_nivel_general;446,39866077531
2020-02-01;ng_nivel_general;451,388246259724
2020-03-01;ng_nivel_general;452,998147969119
2020-04-01;ng_nivel_general;446,848132145407
2020-05-01;ng_nivel_general;448,220577742885
2020-06-01;ng_nivel_general;465,967754194292
2020-07-01;ng_nivel_general;484,48425135269
2020-08-01;ng_nivel_general;506,175204981282
2020-09-01;ng_nivel_general;528,790603077953
2020-10-01;ng_nivel_general;560,758763805495
2020-11-01;ng_nivel_general;587,636548819577
2020-12-01;ng_nivel_general;614,81637625121
2021-01-01;ng_nivel_general;654,395483523908
2021-02-01;ng_nivel_general;689,303915564115
2021-03-01;ng_nivel_general;712,379999082523
2021-04-01;ng_nivel_general;748,044086606548
2021-05-01;ng_nivel_general;773,820898458973
2021-06-01;ng_nivel_general;787,291685917913
2021-07-01;ng_nivel_general;803,258696566837
2021-08-01;ng_nivel_general;825,541418648186
2021-09-01;ng_nivel_general;848,944037518621
2021-10-01;ng_nivel_general;872,751498645701
2021-11-01;ng_nivel_general;898,596227530817
2021-12-01;ng_nivel_general;922,058526896472
2022-01-01;ng_nivel_general;963,558412296212
2022-02-01;ng_nivel_general;1014,96475489213
2022-03-01;ng_nivel_general;1097,21726898813
2022-04-01;ng_nivel_general;1154,78024135953
2022-05-01;ng_nivel_general;1213,01522790055
2022-06-01;ng_nivel_general;1262,66588801237
2022-07-01;ng_nivel_general;1336,73360421926
2022-08-01;ng_nivel_general;1441,33681877602
2022-09-01;ng_nivel_general;1533,35953343979
2022-10-01;ng_nivel_general;1594,51214821816
2022-11-01;ng_nivel_general;1704,78848327077
2022-12-01;ng_nivel_general;1827,89792553246
2023-01-01;ng_nivel_general;1948,40949142457
2023-02-01;ng_nivel_general;2073,43808923488
2023-03-01;ng_nivel_general;2145,58151278329
2023-04-01;ng_nivel_general;2293,19489695719
2023-05-01;ng_nivel_general;2448,58255604301
2023-06-01;ng_nivel_general;2609,16353022937
2023-07-01;ng_nivel_general;2776,99722247601
2023-08-01;ng_nivel_general;3274,11974528236
2023-09-01;ng_nivel_general;3624,91127222571
2023-10-01;ng_nivel_general;3906,74306921723
2023-11-01;ng_nivel_general;4364,21594538239
2023-12-01;ng_nivel_general;6585,55596415431
2024-01-01;ng_nivel_general;7734,23571544659
2024-02-01;ng_nivel_general;8409,36914405201
2024-03-01;ng_nivel_general;8832,73922927917
2024-04-01;ng_nivel_general;9096,4411312443
2024-05-01;ng_nivel_general;9478,05286509965
2024-06-01;ng_nivel_general;9726,66506345576
2024-07-01;ng_nivel_general;9976,77567753933
2024-08-01;ng_nivel_general;10183,5710885437
2024-09-01;ng_nivel_general;10381,7871221938
2024-10-01;ng_nivel_general;10522,223851459
2024-11-01;ng_nivel_general;10672,6318229664
2024-12-01;ng_nivel_general;10754,2341695119
2025-01-01;ng_nivel_general;10945,5641133316
2025-02-01;ng_nivel_general;11175,091508729
2025-03-01;ng_nivel_general;11315,9303573951
2025-04-01;ng_nivel_general;11603,0774051517
2025-05-01;ng_nivel_general;11580,1545766192
2025-06-01;ng_nivel_general;11757,7158566508
2025-07-01;ng_nivel_general;12107,9072679724
2025-08-01;ng_nivel_general;12534,9197567302
2025-09-01;ng_nivel_general;13035,4473563562
2025-10-01;ng_nivel_general;13257,0218951627
2025-11-01;ng_nivel_general;13437,838434919
2025-12-01;ng_nivel_general;13764,3528961616
2026-01-01;ng_nivel_general;13981,1863222256
2026-02-01;ng_nivel_general;14078,233914257
2015-12-01;n_productos_nacionales;100
2016-01-01;n_productos_nacionales;109,104946207146
2016-02-01;n_productos_nacionales;114,574409264805
2016-03-01;n_productos_nacionales;117,425532943898
2016-04-01;n_productos_nacionales;119,514235208314
2016-05-01;n_productos_nacionales;122,673873866834
2016-06-01;n_productos_nacionales;127,067502442101
2016-07-01;n_productos_nacionales;130,711928652797
2016-08-01;n_productos_nacionales;131,0424288204
2016-09-01;n_productos_nacionales;130,639330685935
2016-10-01;n_productos_nacionales;131,735370313121
2016-11-01;n_productos_nacionales;132,915990376402
2016-12-01;n_productos_nacionales;134,01174030575
2017-01-01;n_productos_nacionales;136,324186783161
2017-02-01;n_productos_nacionales;137,903969804213
2017-03-01;n_productos_nacionales;138,181159225636
2017-04-01;n_productos_nacionales;138,336836366701
2017-05-01;n_productos_nacionales;139,838051415637
2017-06-01;n_productos_nacionales;142,40049184717
2017-07-01;n_productos_nacionales;146,279484260138
2017-08-01;n_productos_nacionales;149,169460055066
2017-09-01;n_productos_nacionales;150,754700648123
2017-10-01;n_productos_nacionales;153,152307165532
2017-11-01;n_productos_nacionales;155,262341172239
2017-12-01;n_productos_nacionales;158,005549222494
2018-01-01;n_productos_nacionales;165,959176974255
2018-02-01;n_productos_nacionales;175,23832096362
2018-03-01;n_productos_nacionales;179,474091462022
2018-04-01;n_productos_nacionales;183,149148821071
2018-05-01;n_productos_nacionales;198,488640035665
2018-06-01;n_productos_nacionales;210,633849542744
2018-07-01;n_productos_nacionales;219,742996838691
2018-08-01;n_productos_nacionales;230,60829562587
2018-09-01;n_productos_nacionales;268,058089675323
2018-10-01;n_productos_nacionales;275,051789628525
2018-11-01;n_productos_nacionales;273,31885298587
2018-12-01;n_productos_nacionales;277,374820504273
2019-01-01;n_productos_nacionales;279,278665488316
2019-02-01;n_productos_nacionales;288,326658471613
2019-03-01;n_productos_nacionales;299,582560559987
2019-04-01;n_productos_nacionales;312,744007352603
2019-05-01;n_productos_nacionales;329,239793617441
2019-06-01;n_productos_nacionales;335,519677955485
2019-07-01;n_productos_nacionales;334,828302010128
2019-08-01;n_productos_nacionales;372,675914776805
2019-09-01;n_productos_nacionales;389,624563233342
2019-10-01;n_productos_nacionales;402,818055641121
2019-11-01;n_productos_nacionales;423,70048281577
2019-12-01;n_productos_nacionales;438,121575022115
2020-01-01;n_productos_nacionales;446,39866077531
2020-02-01;n_productos_nacionales;451,388246259724
2020-03-01;n_productos_nacionales;452,998147969119
2020-04-01;n_productos_nacionales;446,848132145407
2020-05-01;n_productos_nacionales;448,220577742885
2020-06-01;n_productos_nacionales;465,967754194292
2020-07-01;n_productos_nacionales;484,48425135269
2020-08-01;n_productos_nacionales;506,175204981282
2020-09-01;n_productos_nacionales;528,790603077953
2020-10-01;n_productos_nacionales;560,758763805495
2020-11-01;n_productos_nacionales;587,636548819577
2020-12-01;n_productos_nacionales;614,81637625121
2021-01-01;n_productos_nacionales;654,395483523908
2021-02-01;n_productos_nacionales;689,303915564115
2021-03-01;n_productos_nacionales;712,379999082523
2021-04-01;n_productos_nacionales;748,044086606548
2021-05-01;n_productos_nacionales;773,820898458973
2021-06-01;n_productos_nacionales;787,291685917913
2021-07-01;n_productos_nacionales;803,258696566837
2021-08-01;n_productos_nacionales;825,541418648186
2021-09-01;n_productos_nacionales;848,944037518621
2021-10-01;n_productos_nacionales;872,751498645701
2021-11-01;n_productos_nacionales;898,596227530817
2021-12-01;n_productos_nacionales;922,058526896472
2022-01-01;n_productos_nacionales;963,558412296212
2022-02-01;n_productos_nacionales;1014,96475489213
2022-03-01;n_productos_nacionales;1097,21726898813
2022-04-01;n_productos_nacionales;1154,78024135953
2022-05-01;n_productos_nacionales;1213,01522790055
2022-06-01;n_productos_nacionales;1262,66588801237
2022-07-01;n_productos_nacionales;1336,73360421926
2022-08-01;n_productos_nacionales;1441,33681877602
2022-09-01;n_productos_nacionales;1533,35953343979
2022-10-01;n_productos_nacionales;1594,51214821816
2022-11-01;n_productos_nacionales;1704,78848327077
2022-12-01;n_productos_nacionales;1827,89792553246
2023-01-01;n_productos_nacionales;1948,40949142457
2023-02-01;n_productos_nacionales;2073,43808923488
2023-03-01;n_productos_nacionales;2145,58151278329
2023-04-01;n_productos_nacionales;2293,19489695719
2023-05-01;n_productos_nacionales;2448,58255604301
2023-06-01;n_productos_nacionales;2609,16353022937
2023-07-01;n_productos_nacionales;2776,99722247601
2023-08-01;n_productos_nacionales;3274,11974528236
2023-09-01;n_productos_nacionales;3624,91127222571
2023-10-01;n_productos_nacionales;3906,74306921723
2023-11-01;n_productos_nacionales;4364,21594538239
2023-12-01;n_productos_nacionales;6585,55596415431
2024-01-01;n_productos_nacionales;7734,23571544659
2024-02-01;n_productos_nacionales;8409,36914405201
2024-03-01;n_productos_nacionales;8832,73922927917
2024-04-01;n_productos_nacionales;9096,4411312443
2024-05-01;n_productos_nacionales;9478,05286509965
2024-06-01;n_productos_nacionales;9726,66506345576
2024-07-01;n_productos_nacionales;9976,77567753933
2024-08-01;n_productos_nacionales;10183,5710885437
2024-09-01;n_productos_nacionales;10381,7871221938
2024-10-01;n_productos_nacionales;10522,223851459
2024-11-01;n_productos_nacionales;10672,6318229664
2024-12-01;n_productos_nacionales;10754,2341695119
2025-01-01;n_productos_nacionales;10945,5641133316
2025-02-01;n_productos_nacionales;11175,091508729
2025-03-01;n_productos_nacionales;11315,9303573951
2025-04-01;n_productos_nacionales;11603,0774051517
2025-05-01;n_productos_nacionales;11580,1545766192
2025-06-01;n_productos_nacionales;11757,7158566508
2025-07-01;n_productos_nacionales;12107,9072679724
2025-08-01;n_productos_nacionales;12534,9197567302
2025-09-01;n_productos_nacionales;13035,4473563562
2025-10-01;n_productos_nacionales;13257,0218951627
2025-11-01;n_productos_nacionales;13437,838434919
2025-12-01;n_productos_nacionales;13764,3528961616
2026-01-01;n_productos_nacionales;13981,1863222256
2026-02-01;n_productos_nacionales;14078,233914257
2015-12-01;1_primarios;100
2016-01-01;1_primarios;110,051710983977
2016-02-01;1_primarios;116,798321892516
2016-03-01;1_primarios;119,173218987879
2016-04-01;1_primarios;120,147803233841
2016-05-01;1_primarios;123,888572726702
2016-06-01;1_primarios;135,349975999789
2016-07-01;1_primarios;141,562421878167
2016-08-01;1_primarios;138,758991345105
2016-09-01;1_primarios;133,435364161301
2016-10-01;1_primarios;134,241971551984
2016-11-01;1_primarios;134,378060078003
2016-12-01;1_primarios;132,998095089092
2017-01-01;1_primarios;135,800613671189
2017-02-01;1_primarios;136,671715289929
2017-03-01;1_primarios;133,797275703294
2017-04-01;1_primarios;132,738857979664
2017-05-01;1_primarios;134,043597658346
2017-06-01;1_primarios;137,559697759547
2017-07-01;1_primarios;142,404234171007
2017-08-01;1_primarios;146,372679134771
2017-09-01;1_primarios;147,180466873287
2017-10-01;1_primarios;149,623646089315
2017-11-01;1_primarios;151,120639419675
2017-12-01;1_primarios;153,071500233229
2018-01-01;1_primarios;168,794519405112
2018-02-01;1_primarios;185,596809807351
2018-03-01;1_primarios;188,745890205233
2018-04-01;1_primarios;193,821496362379
2018-05-01;1_primarios;218,754840106127
2018-06-01;1_primarios;229,182373138594
2018-07-01;1_primarios;240,72466247787
2018-08-01;1_primarios;250,944255490496
2018-09-01;1_primarios;297,327800944355
2018-10-01;1_primarios;300,363119551602
2018-11-01;1_primarios;286,188873850581
2018-12-01;1_primarios;287,645642731135
2019-01-01;1_primarios;284,919688768161
2019-02-01;1_primarios;295,910394550259
2019-03-01;1_primarios;309,321572439329
2019-04-01;1_primarios;325,689446685515
2019-05-01;1_primarios;351,957482189881
2019-06-01;1_primarios;361,807490522153
2019-07-01;1_primarios;354,670825143579
2019-08-01;1_primarios;379,9834757385
2019-09-01;1_primarios;394,33100566622
2019-10-01;1_primarios;404,941411625854
2019-11-01;1_primarios;430,111725070362
2019-12-01;1_primarios;444,486550762544
2020-01-01;1_primarios;457,09844881682
2020-02-01;1_primarios;459,099137665991
2020-03-01;1_primarios;450,679155051463
2020-04-01;1_primarios;420,72108426281
2020-05-01;1_primarios;405,235248044204
2020-06-01;1_primarios;438,338360365607
2020-07-01;1_primarios;467,570486584924
2020-08-01;1_primarios;500,43876826383
2020-09-01;1_primarios;529,382902156258
2020-10-01;1_primarios;574,438599169028
2020-11-01;1_primarios;603,765892952359
2020-12-01;1_primarios;645,381212103222
2021-01-01;1_primarios;704,984780594603
2021-02-01;1_primarios;747,218232903509
2021-03-01;1_primarios;755,119964950802
2021-04-01;1_primarios;792,373893158881
2021-05-01;1_primarios;803,122028919491
2021-06-01;1_primarios;788,896589153574
2021-07-01;1_primarios;797,487221318583
2021-08-01;1_primarios;811,174392040597
2021-09-01;1_primarios;840,520515784059
2021-10-01;1_primarios;859,572448650854
2021-11-01;1_primarios;884,243569811949
2021-12-01;1_primarios;909,971826626584
2022-01-01;1_primarios;981,993600471852
2022-02-01;1_primarios;1042,59851531384
2022-03-01;1_primarios;1148,89825812765
2022-04-01;1_primarios;1193,76402429045
2022-05-01;1_primarios;1242,77001635499
2022-06-01;1_primarios;1264,68750929689
2022-07-01;1_primarios;1287,4210446008
2022-08-01;1_primarios;1389,11589116721
2022-09-01;1_primarios;1497,97580476797
2022-10-01;1_primarios;1524,5582297125
2022-11-01;1_primarios;1658,16909092463
2022-12-01;1_primarios;1841,83181973348
2023-01-01;1_primarios;2029,57235621371
2023-02-01;1_primarios;2164,51025741562
2023-03-01;1_primarios;2137,87752178234
2023-04-01;1_primarios;2292,54722937232
2023-05-01;1_primarios;2400,61559185599
2023-06-01;1_primarios;2504,97496130444
2023-07-01;1_primarios;2644,92227811937
2023-08-01;1_primarios;3114,27711305357
2023-09-01;1_primarios;3490,94650463118
2023-10-01;1_primarios;3828,30627725912
2023-11-01;1_primarios;4220,23528729233
2023-12-01;1_primarios;6044,36223115536
2024-01-01;1_primarios;7186,85949975637
2024-02-01;1_primarios;7594,59944537027
2024-03-01;1_primarios;7982,3173296152
2024-04-01;1_primarios;8198,47198797847
2024-05-01;1_primarios;8847,95767905778
2024-06-01;1_primarios;9162,12233864018
2024-07-01;1_primarios;9511,99106245233
2024-08-01;1_primarios;9694,54982846962
2024-09-01;1_primarios;9907,52563178586
2024-10-01;1_primarios;10115,61231671
2024-11-01;1_primarios;10172,8496103608
2024-12-01;1_primarios;10120,5804232146
2025-01-01;1_primarios;10395,9507825726
2025-02-01;1_primarios;10733,4653267916
2025-03-01;1_primarios;10770,2453267615
2025-04-01;1_primarios;10814,490026188
2025-05-01;1_primarios;10739,1348326908
2025-06-01;1_primarios;10904,7775804364
2025-07-01;1_primarios;11218,1252041617
2025-08-01;1_primarios;11883,9390936408
2025-09-01;1_primarios;12498,5378425089
2025-10-01;1_primarios;12895,5330321551
2025-11-01;1_primarios;12837,609534649
2025-12-01;1_primarios;13201,2345822221
2026-01-01;1_primarios;13519,365769721
2026-02-01;1_primarios;13660,0815956246
2015-12-01;a_productos_agropecuarios;100
2016-01-01;a_productos_agropecuarios;106,10351737472
2016-02-01;a_productos_agropecuarios;114,75690380058
2016-03-01;a_productos_agropecuarios;117,64706349777
2016-04-01;a_productos_agropecuarios;119,157631754377
2016-05-01;a_productos_agropecuarios;125,836384188842
2016-06-01;a_productos_agropecuarios;134,688050985485
2016-07-01;a_productos_agropecuarios;137,095134635368
2016-08-01;a_productos_agropecuarios;132,043870989191
2016-09-01;a_productos_agropecuarios;132,103337990376
2016-10-01;a_productos_agropecuarios;133,058402896416
2016-11-01;a_productos_agropecuarios;132,810932401518
2016-12-01;a_productos_agropecuarios;132,831084033674
2017-01-01;a_productos_agropecuarios;137,758286498577
2017-02-01;a_productos_agropecuarios;139,718850403409
2017-03-01;a_productos_agropecuarios;135,38135207108
2017-04-01;a_productos_agropecuarios;135,191437056335
2017-05-01;a_productos_agropecuarios;135,545355753822
2017-06-01;a_productos_agropecuarios;136,950620474661
2017-07-01;a_productos_agropecuarios;144,303889750763
2017-08-01;a_productos_agropecuarios;148,465001220682
2017-09-01;a_productos_agropecuarios;150,306379974573
2017-10-01;a_productos_agropecuarios;152,954226999623
2017-11-01;a_productos_agropecuarios;152,74445074843
2017-12-01;a_productos_agropecuarios;153,238016229661
2018-01-01;a_productos_agropecuarios;165,091972901
2018-02-01;a_productos_agropecuarios;177,443160738401
2018-03-01;a_productos_agropecuarios;180,07715054464
2018-04-01;a_productos_agropecuarios;183,922809761053
2018-05-01;a_productos_agropecuarios;207,01246307739
2018-06-01;a_productos_agropecuarios;213,891409993909
2018-07-01;a_productos_agropecuarios;221,347659296848
2018-08-01;a_productos_agropecuarios;234,840273900927
2018-09-01;a_productos_agropecuarios;267,168158539148
2018-10-01;a_productos_agropecuarios;267,984585028577
2018-11-01;a_productos_agropecuarios;259,384670473444
2018-12-01;a_productos_agropecuarios;272,686438570403
2019-01-01;a_productos_agropecuarios;285,323260816539
2019-02-01;a_productos_agropecuarios;296,670297413037
2019-03-01;a_productos_agropecuarios;302,386267814719
2019-04-01;a_productos_agropecuarios;308,930443028556
2019-05-01;a_productos_agropecuarios;327,883517635998
2019-06-01;a_productos_agropecuarios;343,848910507627
2019-07-01;a_productos_agropecuarios;345,378592689793
2019-08-01;a_productos_agropecuarios;385,871494494849
2019-09-01;a_productos_agropecuarios;409,999025715276
2019-10-01;a_productos_agropecuarios;419,211617163887
2019-11-01;a_productos_agropecuarios;445,389770574997
2019-12-01;a_productos_agropecuarios;447,290845222291
2020-01-01;a_productos_agropecuarios;462,548053755975
2020-02-01;a_productos_agropecuarios;472,10621490278
2020-03-01;a_productos_agropecuarios;471,061685360111
2020-04-01;a_productos_agropecuarios;494,491757804002
2020-05-01;a_productos_agropecuarios;491,06240841572
2020-06-01;a_productos_agropecuarios;498,38530083555
2020-07-01;a_productos_agropecuarios;520,831378069006
2020-08-01;a_productos_agropecuarios;548,757570702333
2020-09-01;a_productos_agropecuarios;596,635014700876
2020-10-01;a_productos_agropecuarios;671,494948095142
2020-11-01;a_productos_agropecuarios;714,244414637533
2020-12-01;a_productos_agropecuarios;762,077564267314
2021-01-01;a_productos_agropecuarios;821,140670334118
2021-02-01;a_productos_agropecuarios;856,642370737132
2021-03-01;a_productos_agropecuarios;859,239920737164
2021-04-01;a_productos_agropecuarios;898,958643644486
2021-05-01;a_productos_agropecuarios;921,765399204727
2021-06-01;a_productos_agropecuarios;878,93436806326
2021-07-01;a_productos_agropecuarios;883,0780381247
2021-08-01;a_productos_agropecuarios;902,903941574494
2021-09-01;a_productos_agropecuarios;944,097542132631
2021-10-01;a_productos_agropecuarios;959,482848826985
2021-11-01;a_productos_agropecuarios;995,190202028328
2021-12-01;a_productos_agropecuarios;1047,92668016387
2022-01-01;a_productos_agropecuarios;1146,84601186089
2022-02-01;a_productos_agropecuarios;1250,87994958627
2022-03-01;a_productos_agropecuarios;1391,13025334936
2022-04-01;a_productos_agropecuarios;1424,44369426859
2022-05-01;a_productos_agropecuarios;1477,94049070386
2022-06-01;a_productos_agropecuarios;1469,18111268036
2022-07-01;a_productos_agropecuarios;1468,62671592646
2022-08-01;a_productos_agropecuarios;1579,8856117691
2022-09-01;a_productos_agropecuarios;1749,94151549904
2022-10-01;a_productos_agropecuarios;1755,54609408947
2022-11-01;a_productos_agropecuarios;1942,8206205646
2022-12-01;a_productos_agropecuarios;2193,84822560169
2023-01-01;a_productos_agropecuarios;2449,38427571153
2023-02-01;a_productos_agropecuarios;2611,76746102184
2023-03-01;a_productos_agropecuarios;2527,74928042232
2023-04-01;a_productos_agropecuarios;2726,30338396697
2023-05-01;a_productos_agropecuarios;2800,66833372478
2023-06-01;a_productos_agropecuarios;2853,63505677779
2023-07-01;a_productos_agropecuarios;3019,67215340427
2023-08-01;a_productos_agropecuarios;3573,63403058425
2023-09-01;a_productos_agropecuarios;4087,9233626525
2023-10-01;a_productos_agropecuarios;4638,73580060387
2023-11-01;a_productos_agropecuarios;5304,1777778124
2023-12-01;a_productos_agropecuarios;7120,12053156837
2024-01-01;a_productos_agropecuarios;7815,15527057751
2024-02-01;a_productos_agropecuarios;8094,86403835642
2024-03-01;a_productos_agropecuarios;8498,97091630858
2024-04-01;a_productos_agropecuarios;8695,32367795394
2024-05-01;a_productos_agropecuarios;9395,47208728454
2024-06-01;a_productos_agropecuarios;9658,01386402657
2024-07-01;a_productos_agropecuarios;10078,2565045277
2024-08-01;a_productos_agropecuarios;10277,6510326216
2024-09-01;a_productos_agropecuarios;10373,2154483705
2024-10-01;a_productos_agropecuarios;10583,696623492
2024-11-01;a_productos_agropecuarios;10735,7470182093
2024-12-01;a_productos_agropecuarios;10867,2476366923
2025-01-01;a_productos_agropecuarios;11116,4506679509
2025-02-01;a_productos_agropecuarios;11658,1600228471
2025-03-01;a_productos_agropecuarios;11783,6338561165
2025-04-01;a_productos_agropecuarios;11817,5214836677
2025-05-01;a_productos_agropecuarios;11663,0843468348
2025-06-01;a_productos_agropecuarios;11773,5457660373
2025-07-01;a_productos_agropecuarios;12332,6655731165
2025-08-01;a_productos_agropecuarios;13258,5165216936
2025-09-01;a_productos_agropecuarios;14004,2820758016
2025-10-01;a_productos_agropecuarios;14762,3624430012
2025-11-01;a_productos_agropecuarios;15122,9992683799
2025-12-01;a_productos_agropecuarios;15495,3059369007
2026-01-01;a_productos_agropecuarios;16008,7773894238
2026-02-01;a_productos_agropecuarios;16001,5213292465
2015-12-01;011_agricolas;100
2016-01-01;011_agricolas;114,12673967393
2016-02-01;011_agricolas;125,712280314065
2016-03-01;011_agricolas;129,824536243684
2016-04-01;011_agricolas;128,405010369984
2016-05-01;011_agricolas;138,822540435478
2016-06-01;011_agricolas;149,220488921988
2016-07-01;011_agricolas;149,325982391178
2016-08-01;011_agricolas;138,193102685927
2016-09-01;011_agricolas;135,792009677742
2016-10-01;011_agricolas;139,248944870578
2016-11-01;011_agricolas;139,450970285275
2016-12-01;011_agricolas;141,44006125978
2017-01-01;011_agricolas;148,377323389578
2017-02-01;011_agricolas;146,296903551696
2017-03-01;011_agricolas;135,021505824622
2017-04-01;011_agricolas;133,514812356356
2017-05-01;011_agricolas;135,839436084666
2017-06-01;011_agricolas;135,413694098887
2017-07-01;011_agricolas;144,511588408168
2017-08-01;011_agricolas;148,469418548843
2017-09-01;011_agricolas;149,959892482512
2017-10-01;011_agricolas;155,308084464644
2017-11-01;011_agricolas;155,139224204523
2017-12-01;011_agricolas;158,531001066835
2018-01-01;011_agricolas;178,428035252971
2018-02-01;011_agricolas;196,424557741724
2018-03-01;011_agricolas;204,509790341958
2018-04-01;011_agricolas;209,887133401802
2018-05-01;011_agricolas;246,520541482322
2018-06-01;011_agricolas;250,829484155617
2018-07-01;011_agricolas;255,868419658978
2018-08-01;011_agricolas;269,847495347451
2018-09-01;011_agricolas;311,961109699418
2018-10-01;011_agricolas;312,372775243549
2018-11-01;011_agricolas;292,418802738894
2018-12-01;011_agricolas;308,468287197175
2019-01-01;011_agricolas;312,386163283377
2019-02-01;011_agricolas;314,846880097049
2019-03-01;011_agricolas;321,738296510921
2019-04-01;011_agricolas;319,49061567343
2019-05-01;011_agricolas;341,658511934864
2019-06-01;011_agricolas;363,248576394534
2019-07-01;011_agricolas;355,598325324326
2019-08-01;011_agricolas;411,599725111667
2019-09-01;011_agricolas;448,463714870046
2019-10-01;011_agricolas;451,866613804273
2019-11-01;011_agricolas;481,592828403152
2019-12-01;011_agricolas;475,43856025071
2020-01-01;011_agricolas;501,78228792763
2020-02-01;011_agricolas;508,608192871896
2020-03-01;011_agricolas;500,218858636507
2020-04-01;011_agricolas;538,538949311513
2020-05-01;011_agricolas;541,065553885287
2020-06-01;011_agricolas;555,283015706606
2020-07-01;011_agricolas;583,395809490393
2020-08-01;011_agricolas;615,062312189271
2020-09-01;011_agricolas;692,933503064399
2020-10-01;011_agricolas;807,011662574224
2020-11-01;011_agricolas;859,857416009882
2020-12-01;011_agricolas;902,875714115576
2021-01-01;011_agricolas;996,066480710057
2021-02-01;011_agricolas;1033,60380030439
2021-03-01;011_agricolas;1029,55771574055
2021-04-01;011_agricolas;1075,38325543792
2021-05-01;011_agricolas;1104,83143929917
2021-06-01;011_agricolas;1022,02734628208
2021-07-01;011_agricolas;1020,22735595632
2021-08-01;011_agricolas;1040,04792532232
2021-09-01;011_agricolas;1088,21218599758
2021-10-01;011_agricolas;1100,96209354542
2021-11-01;011_agricolas;1115,42660997686
2021-12-01;011_agricolas;1176,22029523095
2022-01-01;011_agricolas;1329,51092108464
2022-02-01;011_agricolas;1458,2829357576
2022-03-01;011_agricolas;1670,24429712321
2022-04-01;011_agricolas;1679,88503375275
2022-05-01;011_agricolas;1771,05990701134
2022-06-01;011_agricolas;1743,66703739686
2022-07-01;011_agricolas;1698,93690220326
2022-08-01;011_agricolas;1794,4262671587
2022-09-01;011_agricolas;2078,99948297364
2022-10-01;011_agricolas;2120,98357483986
2022-11-01;011_agricolas;2430,76967167575
2022-12-01;011_agricolas;2838,61004738489
2023-01-01;011_agricolas;3180,82865654863
2023-02-01;011_agricolas;3268,24058468476
2023-03-01;011_agricolas;3121,29418018337
2023-04-01;011_agricolas;3309,52813941714
2023-05-01;011_agricolas;3472,7986605143
2023-06-01;011_agricolas;3469,17665173568
2023-07-01;011_agricolas;3598,01893457385
2023-08-01;011_agricolas;4064,24006434815
2023-09-01;011_agricolas;4877,53102288812
2023-10-01;011_agricolas;5537,49400616316
2023-11-01;011_agricolas;6395,14159637038
2023-12-01;011_agricolas;8658,51820855572
2024-01-01;011_agricolas;9326,42274571062
2024-02-01;011_agricolas;9247,62622655146
2024-03-01;011_agricolas;9359,35580617211
2024-04-01;011_agricolas;9480,60103793066
2024-05-01;011_agricolas;10583,7770126222
2024-06-01;011_agricolas;10687,8807364822
2024-07-01;011_agricolas;11001,0416791497
2024-08-01;011_agricolas;10862,3662780272
2024-09-01;011_agricolas;10957,6779102303
2024-10-01;011_agricolas;11210,9557203002
2024-11-01;011_agricolas;11100,5306138225
2024-12-01;011_agricolas;11094,6109523414
2025-01-01;011_agricolas;11595,5481996074
2025-02-01;011_agricolas;12231,4387615411
